"actual","predict"
12.3125,3.79711126879863
4.47058823529412,3.97921116074894
3.88235294117647,3.5870451875223
5.36363636363636,2.39680191219726
6.125,2.81188717629435
3.3125,2.12772091978169
5.84210526315789,2.66673510226355
2.30434782608696,3.73842846438778
5.35294117647059,4.46834888026571
3.61111111111111,3.24277894919888
2.86363636363636,4.88582100338887
2.58823529411765,3.78982980381917
0.789473684210526,3.8240121767588
3.18181818181818,3.47104716001397
2.05555555555556,3.86995418607789
3.58823529411765,3.93712485078178
6.125,4.28422780440832
5.08,4.38883764977911
4.88888888888889,4.20844528877166
7.47368421052632,3.11525814278027
3.5,4.39866918073279
1.76190476190476,4.10983431872143
0.866666666666667,5.18782650147413
4.21052631578947,5.56859542936692
3.35294117647059,3.1107273968121
2.13636363636364,2.54805612238858
1.25,4.16997231213664
0.263157894736842,5.35315088030608
2,2.87436446178678
4.46666666666667,3.27763071977452
4.28571428571429,4.39829744737429
2.4375,3.46833966732255
0.8125,5.58203203320589
2.47368421052632,3.3915831651731
4.7,4.55888588231459
0.714285714285714,4.18597926679095
0.8125,5.22380394435504
2.52941176470588,3.58221239181356
0.625,3.58258682999508
0.0952380952380952,3.60418105257885
1.83333333333333,4.55354552151032
4.6,3.624985671091
3.1,4.50469599384379
3.5,4.6672970425263
3.35714285714286,4.13560219684395
2.47058823529412,3.50737488168685
10.8421052631579,4.46510964103772
5.05,4.4803751399166
2.26086956521739,3.78736003381744
3.3,3.14020861583436
7,4.06837205273783
5.94736842105263,4.60837983036294
2.08695652173913,4.18992631946894
3.65217391304348,4.18857265219693
4.31578947368421,4.85563451963916
2.15,5.5457541717862
1.1304347826087,2.97407690389696
1.78260869565217,3.32360255086339
3.91304347826087,4.86593000611271
3.14814814814815,4.77516759140286
2.6,4.54369864957298
1.77777777777778,4.78010734512314
4.57142857142857,3.87950633441268
0.888888888888889,2.49887066700965
3.09090909090909,4.07245779037023
1.83333333333333,4.44990256559412
5.84210526315789,4.94837762990403
0.65,4.5298485850231
2.25,6.9899362752988
5.88888888888889,5.27615084961202
2.72,3.66702331619012
2.61111111111111,3.54206498172285
8.65,4.87920695603174
3.15,3.76561718234536
5.2,3.80511695436872
5.31578947368421,3.37502333503981
4.43478260869565,4.37056459904838
2.88888888888889,4.32526831732865
7.15,2.99230496791345
6.66666666666667,4.64719865671568
6,3.44473018416932
2.73913043478261,2.91548046874287
8.28571428571429,4.74955882077667
4.38888888888889,5.09122469797861
4.76470588235294,3.74810705902444
3.25925925925926,4.34250778795504
3.4375,4.28375737022434
4.45833333333333,4.46910469573068
4.35294117647059,3.85245773198707
7.95454545454545,3.77167380231084
1.66666666666667,3.82007912706934
5.75,4.66069789531164
11.85,2.63194315911765
3.22222222222222,2.33449122848582
7.04545454545455,6.57075789535088
3.38095238095238,4.04080356151067
2.39130434782609,3.98429991008446
2.75,3.43985545031008
4.72222222222222,3.48739325142018
2.22222222222222,6.6737768731776
5.58823529411765,4.79564695233639
3.85714285714286,7.6609533208966
2.78947368421053,3.38600275544151
1.32142857142857,4.6938315245538
0.37037037037037,3.56264601193498
4.1,3.45977751584741
4.14285714285714,4.60274531030315
0.909090909090909,4.84038070460781
2.86363636363636,3.88378378631156
1.68421052631579,3.56150298009225
0.75,3.43589723816026
2.8,3.63317059531054
7.65217391304348,3.97533854354249
0.15,3.69714571433151
4.125,4.34389403262319
4.4375,3.91431718838282
6.05882352941176,3.18273886392385
6.31818181818182,3.26255184214752
6,5.26611091425241
3.8125,5.27640090388511
1.13636363636364,5.36271079398454
4.3,3.66158799586049
2.68421052631579,2.65390141032485
4.7,3.45811416568922
4.84210526315789,3.9904977465292
7,3.71483139599122
4.2,7.2349502074917
7.47058823529412,5.76992859499145
3.125,4.21072239190084
3.25,5.92891304220846
4.36842105263158,5.35450625422734
3,4.83360832894977
6.85714285714286,4.76928924275776
1.28571428571429,4.62819831125866
3.90909090909091,5.34213545575305
3.19047619047619,5.48717717994146
3.47058823529412,5.36118528581041
4.47619047619048,4.62746267125027
2.35294117647059,3.85874400491205
4.2,5.20542345678259
3.04545454545455,3.49770675030211
4.2,5.19866917869971
2.6875,3.68116193684495
2.3,4.76248519927495
8.05263157894737,5.42872075148498
7.54545454545455,6.47967994916358
2.85714285714286,4.82458570583251
6.85714285714286,4.77619095085395
5.63157894736842,5.41575095642914
3.52631578947368,8.44320116640331
2.47368421052632,5.65424419102418
1.9375,3.92521588418462
8.88888888888889,4.5023114945139
2.14285714285714,4.48253320355345
3.5,4.0147850782182
4.05263157894737,3.12744408012672
10.1666666666667,6.08856919744563
7.09523809523809,4.55982538718513
3.26666666666667,3.98364205579718
4,6.58218557414654
6.1875,3.75381608328376
13.7222222222222,3.44214234698913
10.7142857142857,4.99357906748665
2.52380952380952,4.8824089059047
16.2777777777778,4.02932042484534
8.5625,7.21357269235117
10.55,4.05992729094828
8.04347826086956,4.70855723375037
12,4.89425129109905
5.29166666666667,5.45770881857035
6.21052631578947,9.17608220198268
7.10526315789474,5.30460979454664
4.52380952380952,4.71883601407032
9.25,5.68031522930792
9.47058823529412,7.77285717601225
3.75,5.49386645215716
3,4.39815528749346
4.66666666666667,4.55379625461604
7.81818181818182,3.68696207059183
1.72222222222222,5.07039199652123
4.61111111111111,4.07548267554987
4.11764705882353,4.26806589251015
3.27777777777778,4.20182762684304
6.31578947368421,4.18891636037728
2.31818181818182,6.50845920734161
3,4.86993673708633
4,3.79166234376524
2.66666666666667,3.85674556072285
2.27272727272727,4.47915965303021
5.90909090909091,4.57491747656519
1.52631578947368,4.92520008242173
1.91304347826087,3.73984988868779
5.33333333333333,3.06811218903902
3.4,3.7960536087971
1.15789473684211,3.61914958958664
5.05263157894737,4.92919112294013
3,4.63893152655647
3.4,3.11571031423307
5.14285714285714,3.21454661247771
3.47619047619048,3.10795557147931
0,3.812142242034
8.26315789473684,6.42846542747545
4.125,3.93849345278892
