"actual","predict"
3.69821078154282,3.85043239630079
3.94043895040244,3.84163770991548
3.76597665155772,3.84163770991548
4.05059847346993,3.85607041950253
3.63758615972639,3.81683264555344
3.90070924552787,3.8842258104329
3.78119472302441,3.82128394287813
4.17371814976361,3.98271727322313
3.90256667018611,3.93108453265237
3.85309832677812,3.89507647289297
4.13079337193013,3.89507647289297
3.93527986759241,3.94873887383108
4.07396281990276,3.94873887383108
3.94422614592278,4.02514674598705
4.12534066259106,4.01950872278531
3.76665715515662,4.00232850553004
3.74582083051407,3.97928898444865
3.92632031012897,4.22176219972226
3.98382673755713,4.2440937231711
3.80020896194555,4.11462375459371
4.0364505838032,3.98198088860989
4.04221549678715,3.91050113509673
3.85156503639103,3.90947934413292
3.86183713086584,3.91880990229911
3.88277591930397,3.97920220370542
4.01556368436899,4.02444172346841
3.9506425763932,3.84317814901928
3.85126679600707,3.84317814901928
4.0373591437982,3.82975979586795
4.03365049354984,3.82960773174718
3.76230692266875,3.92399550201911
3.94702811462684,3.84727653651277
3.98550578218795,3.84163851331103
4.02347022263544,3.84163851331103
3.60004824040732,3.84514625405108
4.00429828153732,3.84334592347828
3.80039287675672,3.86008288132179
4.04614246040422,3.80985749809607
4.24312369824745,4.1856889769315
4.44572775171506,4.5648827042982
4.10859440113936,4.13188247333813
4.12066187053947,4.13339044253585
4.02802668118445,4.20604403652286
3.97712954702973,4.1400362685067
4.1120441393215,4.21673038064254
4.08647050579119,3.97085978628864
3.82290414609895,3.94240795628475
3.93720330395844,3.94143854751478
4.05744000528665,3.84621924213565
3.99452422693989,3.7957867136923
3.93004151093082,3.78537058789476
3.73829598848863,3.78058116405605
3.97642564776939,3.80355825163979
4.08378172498461,3.78612744227414
3.94311359249818,3.90491290702683
3.91850197152586,3.78422151997295
3.95291456274624,3.86622680649005
4.01442262020296,3.7556563770575
3.94873220616877,3.83403636742498
4.0575653107188,3.79584516217239
3.87015880132945,3.79336534096074
3.85545265393975,3.82133629609796
3.91724742956495,3.82697431929969
3.96503704071376,3.88397211219762
3.95211746263002,3.81679791652589
4.0053109398517,3.81679791652589
3.84284214634782,3.851304638857
4.13356527537538,3.85334549942535
3.78891330826604,3.93235521943302
3.83466188427068,3.95181548920595
4.01818320125654,3.95745351240769
4.07376385452208,4.00156163226978
3.64870828942466,3.86212922860108
4.00869589268841,3.86776725180282
3.70868208141012,3.72962731832891
3.45082261894901,3.74378491656072
4.0464778845512,3.92420964463833
3.76592622545716,3.92420964463833
3.8607297110406,3.83512942902569
3.77821946693176,3.82949140582395
3.76451686831956,3.79886965497181
3.88111546796507,3.83362266185041
3.66600067172901,3.79395856439851
3.90421482298033,3.79395856439851
3.74534318227121,3.7843444506331
3.79756775986444,3.74179930396499
3.64168957131098,3.7327306099356
3.66249269894074,3.86494786602204
3.80076276764313,3.8176013648882
3.73333121668477,3.66712225079298
3.67461148231623,3.74764205124472
3.77634645645724,3.78273962892258
3.61899332664977,3.78837765212432
3.51650822817315,3.71285756799724
3.63218884527467,3.79315582993948
3.71066424261411,3.7653095400345
3.98171128723519,3.9645079256013
3.73588230770927,3.8155955849784
