"actual","predict"
3.69821078154282,3.81430699302774
3.94043895040244,3.83303305050693
3.76597665155772,3.84583272867975
4.05059847346993,3.88021441071276
3.63758615972639,3.84232020337753
3.90070924552787,3.82576672424241
3.78119472302441,3.85969551087182
4.17371814976361,3.97281622227872
3.90256667018611,3.92805590221348
3.85309832677812,3.98387067344506
4.13079337193013,3.96227397321178
3.93527986759241,3.99118285875563
4.07396281990276,3.98829662849855
3.94422614592278,4.01704828725799
4.12534066259106,3.97213029007008
3.76665715515662,4.14758827744045
3.74582083051407,4.18678514786836
3.92632031012897,4.10744546081261
3.98382673755713,4.13584915294927
3.80020896194555,4.17251170810932
4.0364505838032,4.15605403277714
4.04221549678715,4.01427441537105
3.85156503639103,3.99715689418183
3.86183713086584,4.01801440175564
3.88277591930397,4.06018192832433
4.01556368436899,4.0283617491978
3.9506425763932,4.02622109807727
3.85126679600707,4.00192267723061
4.0373591437982,4.07238263386575
4.03365049354984,3.84839412643778
3.76230692266875,3.99300868137047
3.94702811462684,4.11210587343296
3.98550578218795,3.8173022232257
4.02347022263544,4.00913123335736
3.60004824040732,3.91031710161705
4.00429828153732,3.91212360848206
3.80039287675672,3.83627331926796
4.04614246040422,4.02639812159579
4.24312369824745,4.10434200590354
4.44572775171506,4.11378632397277
4.10859440113936,4.09205053477988
4.12066187053947,4.07973534439405
4.02802668118445,4.10559986811106
3.97712954702973,4.0511913372812
4.1120441393215,4.08807230182711
4.08647050579119,4.14445068004385
3.82290414609895,4.02658534320146
3.93720330395844,4.01027162203204
4.05744000528665,3.85021343109626
3.99452422693989,3.85720504099304
3.93004151093082,3.87073622764227
3.73829598848863,3.86650111042058
3.97642564776939,3.79625751733577
4.08378172498461,3.84651204557397
3.94311359249818,4.0157982974913
3.91850197152586,3.72752677964372
3.95291456274624,3.75611632102886
4.01442262020296,3.81648769635591
3.94873220616877,3.76599955653367
4.0575653107188,3.76665172505949
3.87015880132945,3.80621734067239
3.85545265393975,3.75310775827161
3.91724742956495,3.81089004928287
3.96503704071376,3.84391115703878
3.95211746263002,3.73282858420002
4.0053109398517,3.75635766959432
3.84284214634782,3.86347849995021
4.13356527537538,3.85318168894718
3.78891330826604,3.82951253362694
3.83466188427068,3.81450848556884
4.01818320125654,3.85662787016862
4.07376385452208,3.84215442946262
3.64870828942466,3.78794399109416
4.00869589268841,3.8456050325322
3.70868208141012,3.85342915833922
3.45082261894901,3.8499794032143
4.0464778845512,3.82523862342691
3.76592622545716,3.80205434488754
3.8607297110406,3.85493005954891
3.77821946693176,3.80870008583845
3.76451686831956,3.85175579500751
3.88111546796507,3.86256473442964
3.66600067172901,3.79836153440829
3.90421482298033,3.78309446788596
