"actual","predict"
4.6875,4.62642615072138
5.05882352941176,4.60731552426462
4.94117647058824,4.68338691675271
5.72727272727273,5.1315037782877
4.5625,5.06718961288037
5.625,4.60386818018848
4.94736842105263,4.69457386001524
6.17391304347826,5.13458010084957
5.23529411764706,5.06208261681447
5.11111111111111,5.20767223555995
6.04545454545455,5.12693951324552
5.29411764705882,5.41488166012458
6.05263157894737,5.38120845614199
5.68181818181818,5.269364096492
6.05555555555556,5.1169906132494
5.35294117647059,5.66927015053618
5.5625,5.09425224079128
5.72,4.83201960341478
5.27777777777778,4.98203425964245
5.52631578947368,5.01598842738467
5.0625,4.92765166240398
5.80952380952381,5.18725326363066
5.33333333333333,4.68831018176104
5.21052631578947,5.2157190621351
5.17647058823529,4.84929567145186
6.09090909090909,4.77427441815908
5.3125,5.24626626699368
5,5.14196327742735
5.82352941176471,5.27452792329215
5.66666666666667,4.55275743085646
5.09523809523809,5.11980537690488
5.25,5.41238619281325
5.6875,4.56300500890297
5.47368421052632,5.15988189350856
4.5,4.94498188846077
5.80952380952381,4.93589801335966
5.3125,4.59934079683023
5.47058823529412,5.20761553126332
6.4375,5.38334463833113
6.85714285714286,5.45614900791672
6.05555555555556,5.41153836544476
6.05,5.34224128073331
6.1,5.65553349137715
5.63636363636364,5.28516254061841
6.14285714285714,5.38776427252132
5.94117647058824,5.73944866657666
5.42105263157895,5.2584197805195
5.65,5.16550847590601
5.91304347826087,4.628500944171
5.55,4.68302515119403
5.36363636363636,4.73008195357147
4.15789473684211,4.68034825302679
5.26086956521739,4.54808638643798
5.82608695652174,4.61477130182711
5.31578947368421,4.94654516830669
5.65,4.57419011382499
5.56521739130435,4.60545948248975
5.43478260869565,4.76626654199953
5.21739130434783,4.61608198376822
5.44444444444444,4.61891216485289
5.3,4.79917584204361
4.77777777777778,4.70906661741225
5.28571428571429,4.81233370105323
5.05555555555556,4.91298004938437
5.31818181818182,4.61509936117512
5.38888888888889,4.72696350489426
5.21052631578947,4.82850916530191
5.65,4.81754718188718
5.125,4.76564689272308
4.77777777777778,5.01932640433499
6.16,5.11884302780979
6.05555555555556,5.0687208589871
4.6,4.90974416150333
5.9,5.06812297806349
5.3,5.08242184094291
4.36842105263158,5.05986432776931
5.91304347826087,5.07660155023478
4.92592592592593,5.0037895799138
4.8,5.09980085224676
4.95238095238095,4.99423576161967
4.85714285714286,5.05589213418926
5.73913043478261,5.11388738889408
4.09523809523809,4.97152744499288
5.16666666666667,4.93914437784688
5.29411764705882,4.62365946827045
4.96296296296296,4.63539421609761
4.625,4.62472017192017
5.16666666666667,4.58475742464029
4.88235294117647,4.44582498875949
4.86363636363636,4.46009723692433
4.73333333333333,4.38443842742976
4.25,4.45177404973568
4.4,4.50702405787906
4.33333333333333,4.46009701886968
4.59090909090909,4.83172874251986
5.19047619047619,4.37399697381006
5.65217391304348,4.90906309688209
4.85,4.95388735260243
5,5.04604229681923
5.38888888888889,4.68917262986999
5.47058823529412,4.97225638306351
5.71428571428571,4.75869991670019
6.31578947368421,6.4493927589161
6.21428571428571,6.49622431121323
6.62962962962963,6.51763371264456
6.1,6.57435644442886
6.25,6.34815525643043
6.81818181818182,6.45667029772008
6.40909090909091,5.03992246904588
6.42105263157895,6.41325756278183
6.5,6.44703266348472
5.85,6.55445750242967
5.69565217391304,6.30504413111199
6.8,6.52123640068127
5.70833333333333,6.44986255392825
6.25,6.46374935432427
5.64705882352941,5.03843209360848
5.72727272727273,5.10450125987941
6,6.32648361460321
5.8125,4.90130056858905
5.18181818181818,4.56698205358734
5.5,4.61953757099328
5.36842105263158,4.63421695269149
5.2,4.69991188500187
4.84210526315789,4.63819289922286
4.94444444444444,4.47227562667475
4.85,4.48147571736351
4.82352941176471,4.46357163648956
4.875,4.68569571088608
4.65,4.57794429948964
5.26315789473684,4.51979760104384
5.57142857142857,5.41256806142342
5.71428571428571,4.70394567689557
4.95238095238095,4.6534636158304
5.22727272727273,4.66505142212202
5.23809523809524,5.37481610128816
4.70588235294118,4.64529376128618
5.57142857142857,5.66231501385318
5.41176470588235,5.6542527996077
5.65,5.61281748587653
5.09090909090909,5.85149816034526
5.4,4.56647478911781
5.625,5.86173509203457
6.45,5.39040331733883
6.31578947368421,5.11204028263789
5.72727272727273,5.58670048947547
5.57142857142857,5.970883443935
5.57142857142857,4.85742908467522
5.52631578947368,4.83631469587324
5.26315789473684,4.6741437597361
5.78947368421053,5.52207468205338
6.3125,5.63163930711979
5.33333333333333,4.98015229672594
5.57142857142857,4.96771019067276
5.88888888888889,4.99127488438714
6.10526315789474,5.00990991078476
6.16666666666667,4.96677635940433
6,4.92849084775282
5.86666666666667,5.00065084387673
5.36842105263158,4.81250386880503
5.5625,4.84714586722235
5.22222222222222,4.60427610371343
5.42857142857143,4.8134549728797
6.19047619047619,4.91048266246238
5.33333333333333,5.04760100894079
5.8125,4.68312498376424
5.55,4.30975913913409
5.30434782608696,4.31104585281382
5.4375,4.20300824870515
5.125,5.13387514906653
6.15789473684211,4.79152221233261
5.73684210526316,5.01624273246582
5.47619047619048,4.77751075372572
5.45,5.01938577162208
5.70588235294118,4.89546076021627
5.25,4.73542336644953
5.47368421052632,5.0391683578017
4.77777777777778,5.00761554104626
5.5,4.79035659077083
5.38888888888889,4.7715508375424
5.88888888888889,5.79096393503869
6.35294117647059,5.77353606188529
6.11111111111111,5.88962199886313
6.26315789473684,5.47067686400231
6.5,5.46272324872375
6.26315789473684,5.61551802149764
6.38461538461539,5.8571063733732
6.33333333333333,5.84254257978582
6.40909090909091,5.84278706005593
6.27272727272727,5.80153130029095
6.63157894736842,5.64376851502401
5.91304347826087,6.11824752279358
6,6.14053280228417
6.6,6.1092220735066
6.21052631578947,6.17118369273979
6.10526315789474,6.08108842690615
5.96,6.08214287341292
5.85,6.10131100492096
6.57142857142857,6.06506216545984
6.66666666666667,6.13521979506325
6.78947368421053,6.16297870898508
5.68421052631579,5.91978632529481
6.125,5.93016836303339
