"actual","predict"
4.6875,4.6711543176335
5.05882352941176,5.04569175276098
4.94117647058824,4.83002264710207
5.72727272727273,5.26049473532531
4.5625,4.99782155602702
5.625,4.94609656883466
4.94736842105263,4.74229529651216
6.17391304347826,5.30497234436048
5.23529411764706,5.12686878189493
5.11111111111111,5.11340818608826
6.04545454545455,5.10836299987296
5.29411764705882,4.92380257496057
6.05263157894737,5.74172589560323
5.68181818181818,5.09813226371982
6.05555555555556,5.93266507385539
5.35294117647059,5.15104227203513
5.5625,4.91135911709106
5.72,5.84210044658925
5.27777777777778,5.57508755174502
5.52631578947368,5.19000742687957
5.0625,5.18198009652028
5.80952380952381,5.78469922326115
5.33333333333333,4.83590285704035
5.21052631578947,4.57321715010773
5.17647058823529,4.99806286905348
6.09090909090909,5.21176276425887
5.3125,4.74401663963221
5,4.70831857000066
5.82352941176471,4.80104171785015
5.66666666666667,4.92103639917706
5.09523809523809,4.78460783117635
5.25,4.50593738005848
5.6875,4.76125703754399
5.47368421052632,5.10160119337177
4.5,4.58484940848736
5.80952380952381,5.20763884003696
5.3125,4.83608766422924
5.47058823529412,4.81736655670827
6.4375,5.83856614725681
6.85714285714286,7.47119080693734
6.05555555555556,6.06229248659806
6.05,5.71920801110411
6.1,6.22010590449816
5.63636363636364,5.78723410483736
6.14285714285714,6.52067602385367
5.94117647058824,5.44486227047382
5.42105263157895,5.10673884687575
5.65,5.27966234982673
5.91304347826087,4.95388523667515
5.55,4.77298104796502
5.36363636363636,4.63788760788592
4.15789473684211,4.40064519225479
5.26086956521739,4.78438636363603
5.82608695652174,4.75280491442256
5.31578947368421,4.86434905012752
5.65,4.73311006278954
5.56521739130435,5.1165961371752
5.43478260869565,4.56233940101643
5.21739130434783,4.91711346668681
5.44444444444444,4.87686623155631
5.3,4.96458937288397
4.77777777777778,4.80144074014364
5.28571428571429,4.66928398182978
5.05555555555556,5.06706481304503
5.31818181818182,4.65384990434646
5.38888888888889,5.24215658999206
5.21052631578947,4.69429304409238
5.65,5.13630654258565
5.125,5.14061137199157
4.77777777777778,4.6569192732001
6.16,6.14453404990227
6.05555555555556,5.61341050479533
4.6,4.76390316951096
5.9,5.65578514592462
5.3,4.68522672185773
4.36842105263158,4.60772861411043
5.91304347826087,5.65930296035935
4.92592592592593,4.98382102001401
4.8,4.84434601964822
4.95238095238095,5.10102593990603
4.85714285714286,4.73692909403415
5.73913043478261,4.98083263884885
4.09523809523809,4.59473066098392
5.16666666666667,4.95834869361822
5.29411764705882,4.70966293444079
4.96296296296296,4.72380063097919
4.625,4.39007119992922
5.16666666666667,4.8759694881228
4.88235294117647,4.83164989305647
4.86363636363636,4.47827552823434
4.73333333333333,4.70976908284369
4.25,4.83412687960485
4.4,4.58385333045384
4.33333333333333,4.49691203623443
4.59090909090909,4.81208620809105
5.19047619047619,4.87096599444563
5.65217391304348,5.19950596912168
4.85,4.72609851561922
5,4.84461007449096
5.38888888888889,5.3530428771751
5.47058823529412,4.73642002931365
5.71428571428571,5.03446225822372
6.31578947368421,6.24974496375849
6.21428571428571,6.12596280334081
6.62962962962963,7.17407340931925
6.1,6.46586824850676
6.25,6.09977769786216
6.81818181818182,6.75360765414284
6.40909090909091,6.57720493640788
6.42105263157895,6.54616761197288
6.5,6.18904441393279
5.85,5.86388705480401
5.69565217391304,5.41141222397834
6.8,8.04940982616987
5.70833333333333,5.65946159334994
6.25,5.51698782181362
5.64705882352941,5.28991271112677
5.72727272727273,5.2601324356124
6,5.98533184162978
5.8125,5.45124269008632
5.18181818181818,4.90485109362858
5.5,4.64760399430341
5.36842105263158,4.72623260445138
5.2,4.70307000773922
4.84210526315789,4.87788885658298
4.94444444444444,4.91742457037781
4.85,5.05552675687212
4.82352941176471,4.58130440066814
4.875,4.45970522484207
4.65,4.70615392841474
5.26315789473684,4.79981649643685
5.57142857142857,5.04664708971647
5.71428571428571,5.0847661298181
4.95238095238095,4.67426366294841
5.22727272727273,4.40223505316025
5.23809523809524,4.63307129236492
4.70588235294118,4.34977340062696
5.57142857142857,4.65462954766974
5.41176470588235,4.71874451070581
5.65,5.02241863464904
5.09090909090909,4.82775622574836
5.4,4.70605041262904
5.625,5.06154260859231
6.45,6.09400534756176
6.31578947368421,5.40460340097001
5.72727272727273,5.11654231712314
5.57142857142857,5.1670982144006
5.57142857142857,4.88606329217899
5.52631578947368,5.12079611253777
5.26315789473684,4.72729746202397
5.78947368421053,4.98884809078817
6.3125,5.9295326069769
5.33333333333333,4.83731379571186
5.57142857142857,4.80124323831694
5.88888888888889,5.28173649653744
6.10526315789474,5.56767493038099
6.16666666666667,5.15412387483005
6,5.13810401319964
5.86666666666667,5.44687061870069
5.36842105263158,4.95078624730971
5.5625,4.51056936447157
5.22222222222222,4.99445158469725
5.42857142857143,5.06081190585847
6.19047619047619,5.94762733785216
5.33333333333333,5.16262628304456
5.8125,4.80249801590862
5.55,4.37753527635812
5.30434782608696,4.53705511482593
5.4375,4.53354868638826
5.125,4.87421080514245
6.15789473684211,5.48552428724191
5.73684210526316,4.8296925884399
5.47619047619048,4.72051265774715
5.45,4.65864997021054
5.70588235294118,5.15919926894378
5.25,5.16318896619802
5.47368421052632,5.06350863522881
4.77777777777778,4.90408683222943
5.5,4.98566269453449
5.38888888888889,4.90788752265059
5.88888888888889,5.50950821839409
6.35294117647059,6.41811497734891
6.11111111111111,5.70621878372932
6.26315789473684,5.73872460604834
6.5,6.52940638049395
6.26315789473684,5.64258398704851
6.38461538461539,6.5981205413587
6.33333333333333,6.32171542868918
6.40909090909091,6.55910631616035
6.27272727272727,6.46035800526465
6.63157894736842,6.15375130145073
5.91304347826087,5.54119187329079
6,5.44346250190471
6.6,5.97638073427403
6.21052631578947,5.7395164548233
6.10526315789474,5.84009792681562
5.96,6.16176069050426
5.85,5.62913055368841
6.57142857142857,5.91922510712912
6.66666666666667,7.49969307966536
6.78947368421053,7.58715249135396
5.68421052631579,5.4944639754617
6.125,5.51021747372175
