"ea_id","FNID"
31550254,"MW2012C3030519"
30501359,"MW2012C3030506"
30501566,"MW2012C3030506"
30502418,"MW2012C3030506"
30502456,"MW2012C3030506"
30503214,"MW2012C3030506"
30503292,"MW2012C3030506"
30503685,"MW2012C3030506"
30504251,"MW2012C3030506"
30504518,"MW2012C3030506"
30505180,"MW2012C3030506"
30506017,"MW2012C3030506"
30506031,"MW2012C3030506"
30506457,"MW2012C3030506"
30506748,"MW2012C3030506"
31006556,"MW2012C3030506"
31303757,"MW2012C3030506"
30503685,"MW2012C3030506"
30503685,"MW2012C3030506"
30504518,"MW2012C3030506"
30502456,"MW2012C3030506"
30502456,"MW2012C3030506"
30502456,"MW2012C3030506"
31002169,"MW2012C3030506"
31006556,"MW2012C3030506"
31006556,"MW2012C3030506"
31536118,"MW2012C3030506"
31532674,"MW2012C3030506"
21080308,"MW2012C3030506"
30501383,"MW2012C3030506"
31002169,"MW2012C3030506"
31546760,"MW2012C3030506"
31001034,"MW2012C3031005"
31001092,"MW2012C3031005"
31001123,"MW2012C3031005"
31001228,"MW2012C3031005"
31001242,"MW2012C3031005"
31001647,"MW2012C3031005"
31001749,"MW2012C3031005"
31002169,"MW2012C3031005"
31002245,"MW2012C3031005"
31002677,"MW2012C3031005"
31003226,"MW2012C3031005"
31003482,"MW2012C3031005"
31004098,"MW2012C3031005"
31005061,"MW2012C3031005"
31006284,"MW2012C3031005"
31007335,"MW2012C3031005"
31007544,"MW2012C3031005"
31007549,"MW2012C3031005"
31007645,"MW2012C3031005"
20508349,"MW2012C3031005"
20908088,"MW2012C3031005"
30102028,"MW2012C3031005"
30103074,"MW2012C3031005"
30711684,"MW2012C3031005"
31001749,"MW2012C3031005"
31001749,"MW2012C3031005"
31001749,"MW2012C3031005"
31004312,"MW2012C3031005"
31004312,"MW2012C3031005"
31004312,"MW2012C3031005"
31007335,"MW2012C3031005"
31007335,"MW2012C3031005"
31002169,"MW2012C3031005"
31002169,"MW2012C3031005"
31442394,"MW2012C3031005"
31442394,"MW2012C3031005"
31536751,"MW2012C3031005"
31552686,"MW2012C3031005"
31552686,"MW2012C3031005"
30803115,"MW2012C3031005"
31001749,"MW2012C3031005"
31001749,"MW2012C3031005"
31004312,"MW2012C3031005"
31002169,"MW2012C3031005"
31539670,"MW2012C3031005"
31539670,"MW2012C3031005"
30403444,"MW2012C3030404"
30404093,"MW2012C3030404"
30404458,"MW2012C3030404"
30404493,"MW2012C3030404"
30403444,"MW2012C3030404"
31546760,"MW2012C3030404"
10101562,"MW2012C3010107"
10102004,"MW2012C3010107"
10102379,"MW2012C3010107"
10102621,"MW2012C3010107"
10202195,"MW2012C3010107"
10101562,"MW2012C3010107"
10102004,"MW2012C3010107"
10744649,"MW2012C3010107"
21037536,"MW2012C3010107"
10101016,"MW2012C3010102"
10101204,"MW2012C3010102"
10101215,"MW2012C3010102"
10101219,"MW2012C3010102"
10101355,"MW2012C3010102"
10101374,"MW2012C3010102"
10101470,"MW2012C3010102"
10101568,"MW2012C3010102"
10101706,"MW2012C3010102"
10103414,"MW2012C3010102"
10103452,"MW2012C3010102"
10103681,"MW2012C3010102"
10104150,"MW2012C3010102"
10104351,"MW2012C3010102"
10104440,"MW2012C3010102"
10105352,"MW2012C3010102"
10105511,"MW2012C3010102"
10105513,"MW2012C3010102"
10120286,"MW2012C3010102"
10120288,"MW2012C3010102"
10101215,"MW2012C3010102"
10101562,"MW2012C3010102"
10101562,"MW2012C3010102"
10101215,"MW2012C3010102"
10101562,"MW2012C3010102"
10101016,"MW2012C3010102"
10101204,"MW2012C3010102"
10101204,"MW2012C3010102"
10103414,"MW2012C3010102"
10102004,"MW2012C3010102"
10104150,"MW2012C3010102"
10104150,"MW2012C3010102"
10203176,"MW2012C3010102"
10401522,"MW2012C3010102"
10401140,"MW2012C3010102"
10732192,"MW2012C3010102"
10735173,"MW2012C3010102"
20601141,"MW2012C3010102"
31443108,"MW2012C3010102"
10101215,"MW2012C3010102"
10101215,"MW2012C3010102"
10103414,"MW2012C3010102"
10103414,"MW2012C3010102"
10732192,"MW2012C3010102"
20807728,"MW2012C3020815"
20801046,"MW2012C3020803"
20801208,"MW2012C3020803"
20801271,"MW2012C3020803"
20801356,"MW2012C3020803"
20801497,"MW2012C3020803"
20802019,"MW2012C3020803"
20802041,"MW2012C3020803"
20802501,"MW2012C3020803"
20803155,"MW2012C3020803"
20803156,"MW2012C3020803"
20803503,"MW2012C3020803"
20803599,"MW2012C3020803"
20803731,"MW2012C3020803"
20804405,"MW2012C3020803"
20804768,"MW2012C3020803"
20805345,"MW2012C3020803"
20806131,"MW2012C3020803"
20806546,"MW2012C3020803"
20806716,"MW2012C3020803"
20808421,"MW2012C3020803"
20820318,"MW2012C3020803"
10401140,"MW2012C3020803"
10507344,"MW2012C3020803"
10744649,"MW2012C3020803"
20110620,"MW2012C3020803"
20113112,"MW2012C3020803"
20508349,"MW2012C3020803"
20601626,"MW2012C3020803"
20601626,"MW2012C3020803"
20801046,"MW2012C3020803"
20802019,"MW2012C3020803"
20802019,"MW2012C3020803"
20802019,"MW2012C3020803"
20803156,"MW2012C3020803"
20804405,"MW2012C3020803"
20804405,"MW2012C3020803"
20804768,"MW2012C3020803"
20806131,"MW2012C3020803"
20804768,"MW2012C3020803"
20804768,"MW2012C3020803"
20808421,"MW2012C3020803"
20909113,"MW2012C3020803"
20908088,"MW2012C3020803"
21037536,"MW2012C3020803"
21051203,"MW2012C3020803"
21051203,"MW2012C3020803"
21052427,"MW2012C3020803"
21066339,"MW2012C3020803"
21077725,"MW2012C3020803"
21080308,"MW2012C3020803"
21087531,"MW2012C3020803"
20601626,"MW2012C3020803"
20610050,"MW2012C3020803"
20610050,"MW2012C3020803"
20803156,"MW2012C3020803"
20804405,"MW2012C3020803"
20804405,"MW2012C3020803"
20807727,"MW2012C3020803"
20808421,"MW2012C3020803"
20909113,"MW2012C3020803"
21037536,"MW2012C3020803"
21055241,"MW2012C3020803"
21086069,"MW2012C3020803"
30105325,"MW2012C3020803"
20401171,"MW2012C3020403"
20401627,"MW2012C3020403"
20401737,"MW2012C3020403"
20402045,"MW2012C3020403"
20402072,"MW2012C3020403"
20402198,"MW2012C3020403"
20402201,"MW2012C3020403"
20402298,"MW2012C3020403"
20403049,"MW2012C3020403"
20403668,"MW2012C3020403"
20403697,"MW2012C3020403"
20404032,"MW2012C3020403"
20404509,"MW2012C3020403"
20404575,"MW2012C3020403"
20404660,"MW2012C3020403"
20405132,"MW2012C3020403"
20405366,"MW2012C3020403"
20405704,"MW2012C3020403"
20406177,"MW2012C3020403"
20406348,"MW2012C3020403"
20406598,"MW2012C3020403"
20407398,"MW2012C3020403"
20407481,"MW2012C3020403"
20421229,"MW2012C3020403"
10101562,"MW2012C3020403"
10201688,"MW2012C3020403"
10736596,"MW2012C3020403"
10736596,"MW2012C3020403"
20111718,"MW2012C3020403"
20303065,"MW2012C3020403"
20402198,"MW2012C3020403"
20404032,"MW2012C3020403"
20402198,"MW2012C3020403"
20402198,"MW2012C3020403"
20404032,"MW2012C3020403"
20404575,"MW2012C3020403"
20405366,"MW2012C3020403"
20407398,"MW2012C3020403"
20407481,"MW2012C3020403"
20407481,"MW2012C3020403"
20407481,"MW2012C3020403"
20601626,"MW2012C3020403"
20601626,"MW2012C3020403"
20601141,"MW2012C3020403"
20607315,"MW2012C3020403"
20607315,"MW2012C3020403"
20614477,"MW2012C3020403"
21037536,"MW2012C3020403"
21037536,"MW2012C3020403"
21048764,"MW2012C3020403"
21052427,"MW2012C3020403"
21052427,"MW2012C3020403"
21055693,"MW2012C3020403"
21086436,"MW2012C3020403"
21086436,"MW2012C3020403"
31442394,"MW2012C3020403"
31436695,"MW2012C3020403"
20111718,"MW2012C3020403"
20112661,"MW2012C3020403"
20404575,"MW2012C3020403"
20407481,"MW2012C3020403"
20407481,"MW2012C3020403"
20407481,"MW2012C3020403"
20407398,"MW2012C3020403"
20407398,"MW2012C3020403"
21037536,"MW2012C3020403"
21048764,"MW2012C3020403"
21055693,"MW2012C3020403"
21086436,"MW2012C3020403"
21086436,"MW2012C3020403"
31002169,"MW2012C3020403"
10204101,"MW2012C3010209"
10204322,"MW2012C3010209"
10204453,"MW2012C3010209"
10204586,"MW2012C3010209"
10204723,"MW2012C3010209"
10205202,"MW2012C3010209"
10205507,"MW2012C3010209"
10201688,"MW2012C3010209"
10204586,"MW2012C3010209"
10204586,"MW2012C3010209"
10203744,"MW2012C3010209"
10203744,"MW2012C3010209"
10204322,"MW2012C3010209"
10204322,"MW2012C3010209"
10204322,"MW2012C3010209"
10220103,"MW2012C3010209"
10401522,"MW2012C3010209"
10404186,"MW2012C3010209"
10741504,"MW2012C3010209"
10203013,"MW2012C3010201"
10203176,"MW2012C3010201"
10203221,"MW2012C3010201"
10203623,"MW2012C3010201"
10203744,"MW2012C3010201"
10220027,"MW2012C3010201"
10220103,"MW2012C3010201"
10220521,"MW2012C3010201"
10220705,"MW2012C3010201"
10101215,"MW2012C3010201"
10102004,"MW2012C3010201"
10102004,"MW2012C3010201"
10201688,"MW2012C3010201"
10203176,"MW2012C3010201"
10202514,"MW2012C3010201"
10203176,"MW2012C3010201"
10203744,"MW2012C3010201"
10203744,"MW2012C3010201"
10204586,"MW2012C3010201"
10220705,"MW2012C3010201"
10204322,"MW2012C3010201"
10220103,"MW2012C3010201"
10405213,"MW2012C3010201"
10404186,"MW2012C3010201"
10734370,"MW2012C3010201"
31435120,"MW2012C3010201"
21066339,"MW2012C3010201"
21066339,"MW2012C3010201"
30403444,"MW2012C3010201"
10201137,"MW2012C3010210"
10201210,"MW2012C3010210"
10201247,"MW2012C3010210"
10201442,"MW2012C3010210"
10201688,"MW2012C3010210"
10202514,"MW2012C3010210"
10203085,"MW2012C3010210"
10201688,"MW2012C3010210"
10201688,"MW2012C3010210"
10202514,"MW2012C3010210"
10202514,"MW2012C3010210"
10203176,"MW2012C3010210"
10204322,"MW2012C3010210"
10220103,"MW2012C3010210"
10735173,"MW2012C3010210"
20607315,"MW2012C3010210"
20607260,"MW2012C3010210"
10101215,"MW2012C3010210"
20101014,"MW2012C3020103"
20101387,"MW2012C3020103"
20102311,"MW2012C3020103"
20103365,"MW2012C3020103"
20105073,"MW2012C3020103"
20105181,"MW2012C3020103"
20106042,"MW2012C3020103"
20107490,"MW2012C3020103"
20107615,"MW2012C3020103"
20108739,"MW2012C3020103"
20109486,"MW2012C3020103"
20109653,"MW2012C3020103"
20110170,"MW2012C3020103"
20110620,"MW2012C3020103"
20111107,"MW2012C3020103"
20111530,"MW2012C3020103"
20111718,"MW2012C3020103"
20112290,"MW2012C3020103"
20112334,"MW2012C3020103"
20112661,"MW2012C3020103"
20113112,"MW2012C3020103"
20113529,"MW2012C3020103"
20115434,"MW2012C3020103"
20120081,"MW2012C3020103"
10220705,"MW2012C3020103"
10304012,"MW2012C3020103"
10304012,"MW2012C3020103"
10507175,"MW2012C3020103"
10507344,"MW2012C3020103"
10507175,"MW2012C3020103"
10507344,"MW2012C3020103"
10734370,"MW2012C3020103"
10736596,"MW2012C3020103"
10741504,"MW2012C3020103"
20106042,"MW2012C3020103"
20110620,"MW2012C3020103"
20110620,"MW2012C3020103"
20106042,"MW2012C3020103"
20110620,"MW2012C3020103"
20106042,"MW2012C3020103"
20106042,"MW2012C3020103"
20111718,"MW2012C3020103"
20112661,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20112661,"MW2012C3020103"
20115434,"MW2012C3020103"
20113112,"MW2012C3020103"
20115434,"MW2012C3020103"
20113112,"MW2012C3020103"
20115434,"MW2012C3020103"
20113112,"MW2012C3020103"
20113112,"MW2012C3020103"
20305301,"MW2012C3020103"
20404032,"MW2012C3020103"
20407398,"MW2012C3020103"
20407481,"MW2012C3020103"
20507089,"MW2012C3020103"
20601626,"MW2012C3020103"
20607315,"MW2012C3020103"
20607315,"MW2012C3020103"
20615735,"MW2012C3020103"
20615064,"MW2012C3020103"
20615064,"MW2012C3020103"
21077725,"MW2012C3020103"
30805259,"MW2012C3020103"
31539670,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20112661,"MW2012C3020103"
20112661,"MW2012C3020103"
20111718,"MW2012C3020103"
20111718,"MW2012C3020103"
20112661,"MW2012C3020103"
20112661,"MW2012C3020103"
20205207,"MW2012C3020103"
20407398,"MW2012C3020103"
20407398,"MW2012C3020103"
20615064,"MW2012C3020103"
20705372,"MW2012C3020103"
20705372,"MW2012C3020103"
20807727,"MW2012C3020103"
21048764,"MW2012C3020103"
21055241,"MW2012C3020103"
21055241,"MW2012C3020103"
31441389,"MW2012C3020103"
20611336,"MW2012C3020619"
21031643,"MW2012C3020619"
21037030,"MW2012C3020619"
21037224,"MW2012C3020619"
21037536,"MW2012C3020619"
21038392,"MW2012C3020619"
21038763,"MW2012C3020619"
21048764,"MW2012C3020619"
21051203,"MW2012C3020619"
21051517,"MW2012C3020619"
21052427,"MW2012C3020619"
21052642,"MW2012C3020619"
21053745,"MW2012C3020619"
21055165,"MW2012C3020619"
21055693,"MW2012C3020619"
21056222,"MW2012C3020619"
21066096,"MW2012C3020619"
21066339,"MW2012C3020619"
21069400,"MW2012C3020619"
21074510,"MW2012C3020619"
21077725,"MW2012C3020619"
21079006,"MW2012C3020619"
21080308,"MW2012C3020619"
21080755,"MW2012C3020619"
21081573,"MW2012C3020619"
21087057,"MW2012C3020619"
21087531,"MW2012C3020619"
10101562,"MW2012C3020619"
10304012,"MW2012C3020619"
10510388,"MW2012C3020619"
10733640,"MW2012C3020619"
10733640,"MW2012C3020619"
10733640,"MW2012C3020619"
10732192,"MW2012C3020619"
10733640,"MW2012C3020619"
20115434,"MW2012C3020619"
20405366,"MW2012C3020619"
20601626,"MW2012C3020619"
20508349,"MW2012C3020619"
20601626,"MW2012C3020619"
20508349,"MW2012C3020619"
20607315,"MW2012C3020619"
20610050,"MW2012C3020619"
20614477,"MW2012C3020619"
20804405,"MW2012C3020619"
20906524,"MW2012C3020619"
21037030,"MW2012C3020619"
21037030,"MW2012C3020619"
21037536,"MW2012C3020619"
21037030,"MW2012C3020619"
21051203,"MW2012C3020619"
21048764,"MW2012C3020619"
21053745,"MW2012C3020619"
21052427,"MW2012C3020619"
21055241,"MW2012C3020619"
21055693,"MW2012C3020619"
21055241,"MW2012C3020619"
21066096,"MW2012C3020619"
21066339,"MW2012C3020619"
21066339,"MW2012C3020619"
21066339,"MW2012C3020619"
21077725,"MW2012C3020619"
21077725,"MW2012C3020619"
21074510,"MW2012C3020619"
21077725,"MW2012C3020619"
21077725,"MW2012C3020619"
21081573,"MW2012C3020619"
21081573,"MW2012C3020619"
21080308,"MW2012C3020619"
21080308,"MW2012C3020619"
21080308,"MW2012C3020619"
21087531,"MW2012C3020619"
30102540,"MW2012C3020619"
30206572,"MW2012C3020619"
30302601,"MW2012C3020619"
30709438,"MW2012C3020619"
30805259,"MW2012C3020619"
31201516,"MW2012C3020619"
31201104,"MW2012C3020619"
31435120,"MW2012C3020619"
31435120,"MW2012C3020619"
31432676,"MW2012C3020619"
31436695,"MW2012C3020619"
31442394,"MW2012C3020619"
31442394,"MW2012C3020619"
31436695,"MW2012C3020619"
31436695,"MW2012C3020619"
31441389,"MW2012C3020619"
31443108,"MW2012C3020619"
31532674,"MW2012C3020619"
31540419,"MW2012C3020619"
31545384,"MW2012C3020619"
31550254,"MW2012C3020619"
31550254,"MW2012C3020619"
31555614,"MW2012C3020619"
31554613,"MW2012C3020619"
10732192,"MW2012C3020619"
10734370,"MW2012C3020619"
10735173,"MW2012C3020619"
20206362,"MW2012C3020619"
20206362,"MW2012C3020619"
20404032,"MW2012C3020619"
20601626,"MW2012C3020619"
20508349,"MW2012C3020619"
20601626,"MW2012C3020619"
20601626,"MW2012C3020619"
20603533,"MW2012C3020619"
20607315,"MW2012C3020619"
20610050,"MW2012C3020619"
20610050,"MW2012C3020619"
20614477,"MW2012C3020619"
20615064,"MW2012C3020619"
20804405,"MW2012C3020619"
20909113,"MW2012C3020619"
21037030,"MW2012C3020619"
21037030,"MW2012C3020619"
21037536,"MW2012C3020619"
21051203,"MW2012C3020619"
21048764,"MW2012C3020619"
21048764,"MW2012C3020619"
21055241,"MW2012C3020619"
21055241,"MW2012C3020619"
21055693,"MW2012C3020619"
21066096,"MW2012C3020619"
21080308,"MW2012C3020619"
21080308,"MW2012C3020619"
21080308,"MW2012C3020619"
30306555,"MW2012C3020619"
31201007,"MW2012C3020619"
31435753,"MW2012C3020619"
20701527,"MW2012C3020703"
20701659,"MW2012C3020703"
20702011,"MW2012C3020703"
20702282,"MW2012C3020703"
20702464,"MW2012C3020703"
20702471,"MW2012C3020703"
20702542,"MW2012C3020703"
20703025,"MW2012C3020703"
20703083,"MW2012C3020703"
20703316,"MW2012C3020703"
20703565,"MW2012C3020703"
20703595,"MW2012C3020703"
20704037,"MW2012C3020703"
20704289,"MW2012C3020703"
20704353,"MW2012C3020703"
20704738,"MW2012C3020703"
20705328,"MW2012C3020703"
20705372,"MW2012C3020703"
20705495,"MW2012C3020703"
20705652,"MW2012C3020703"
20705657,"MW2012C3020703"
20706163,"MW2012C3020703"
20706294,"MW2012C3020703"
20720368,"MW2012C3020703"
10401140,"MW2012C3020703"
20111718,"MW2012C3020703"
20601626,"MW2012C3020703"
20604638,"MW2012C3020703"
20607260,"MW2012C3020703"
20614477,"MW2012C3020703"
20702471,"MW2012C3020703"
20704738,"MW2012C3020703"
20704738,"MW2012C3020703"
20704738,"MW2012C3020703"
20704738,"MW2012C3020703"
20704738,"MW2012C3020703"
20705372,"MW2012C3020703"
20705372,"MW2012C3020703"
20705372,"MW2012C3020703"
20706163,"MW2012C3020703"
21051203,"MW2012C3020703"
21053745,"MW2012C3020703"
21052427,"MW2012C3020703"
21074510,"MW2012C3020703"
30503685,"MW2012C3020703"
31441389,"MW2012C3020703"
20112661,"MW2012C3020703"
20614477,"MW2012C3020703"
20615735,"MW2012C3020703"
20705372,"MW2012C3020703"
20705372,"MW2012C3020703"
20705372,"MW2012C3020703"
20808421,"MW2012C3020703"
30801300,"MW2012C3030816"
30801305,"MW2012C3030816"
30801386,"MW2012C3030816"
30801631,"MW2012C3030816"
30801679,"MW2012C3030816"
30802036,"MW2012C3030816"
30802485,"MW2012C3030816"
30802579,"MW2012C3030816"
21055241,"MW2012C3030816"
30302601,"MW2012C3030816"
30708665,"MW2012C3030816"
30708665,"MW2012C3030816"
30710079,"MW2012C3030816"
30801679,"MW2012C3030816"
30806611,"MW2012C3030816"
30901475,"MW2012C3030816"
31004312,"MW2012C3030816"
31532674,"MW2012C3030816"
31536751,"MW2012C3030816"
31539670,"MW2012C3030816"
31555614,"MW2012C3030816"
20601626,"MW2012C3030816"
21055241,"MW2012C3030816"
30708665,"MW2012C3030816"
30708665,"MW2012C3030816"
30801679,"MW2012C3030816"
30705391,"MW2012C3030816"
30806611,"MW2012C3030816"
31550254,"MW2012C3030816"
31555614,"MW2012C3030816"
30601052,"MW2012C3030613"
30601144,"MW2012C3030613"
30601428,"MW2012C3030613"
30601526,"MW2012C3030613"
30601608,"MW2012C3030613"
30601639,"MW2012C3030613"
30601746,"MW2012C3030613"
30602059,"MW2012C3030613"
30602217,"MW2012C3030613"
30602220,"MW2012C3030613"
30602235,"MW2012C3030613"
30602408,"MW2012C3030613"
30602443,"MW2012C3030613"
30602445,"MW2012C3030613"
30602472,"MW2012C3030613"
30602512,"MW2012C3030613"
30602713,"MW2012C3030613"
30602734,"MW2012C3030613"
30620179,"MW2012C3030613"
30620196,"MW2012C3030613"
30620323,"MW2012C3030613"
30620644,"MW2012C3030613"
31302162,"MW2012C3030613"
31302651,"MW2012C3030613"
31302761,"MW2012C3030613"
31303567,"MW2012C3030613"
31303585,"MW2012C3030613"
10744649,"MW2012C3030613"
30602235,"MW2012C3030613"
30602235,"MW2012C3030613"
30602235,"MW2012C3030613"
30620196,"MW2012C3030613"
30620196,"MW2012C3030613"
30602235,"MW2012C3030613"
30801679,"MW2012C3030613"
31201104,"MW2012C3030613"
10301306,"MW2012C3010508"
10501055,"MW2012C3010508"
10501216,"MW2012C3010508"
10501505,"MW2012C3010508"
10501709,"MW2012C3010508"
10502043,"MW2012C3010508"
10502268,"MW2012C3010508"
10502439,"MW2012C3010508"
10503211,"MW2012C3010508"
10503367,"MW2012C3010508"
10505136,"MW2012C3010508"
10505151,"MW2012C3010508"
10505508,"MW2012C3010508"
10506127,"MW2012C3010508"
10506548,"MW2012C3010508"
10510388,"MW2012C3010508"
10732047,"MW2012C3010508"
10732070,"MW2012C3010508"
10732192,"MW2012C3010508"
10733465,"MW2012C3010508"
10733640,"MW2012C3010508"
10734370,"MW2012C3010508"
10734393,"MW2012C3010508"
10734762,"MW2012C3010508"
10735130,"MW2012C3010508"
10736053,"MW2012C3010508"
10736377,"MW2012C3010508"
10736466,"MW2012C3010508"
10736596,"MW2012C3010508"
10739309,"MW2012C3010508"
10741504,"MW2012C3010508"
10746033,"MW2012C3010508"
10746244,"MW2012C3010508"
10101204,"MW2012C3010508"
10201688,"MW2012C3010508"
10104150,"MW2012C3010508"
10204586,"MW2012C3010508"
10203744,"MW2012C3010508"
10304012,"MW2012C3010508"
10304012,"MW2012C3010508"
10401522,"MW2012C3010508"
10401502,"MW2012C3010508"
10401140,"MW2012C3010508"
10405213,"MW2012C3010508"
10405213,"MW2012C3010508"
10501505,"MW2012C3010508"
10501709,"MW2012C3010508"
10501709,"MW2012C3010508"
10501505,"MW2012C3010508"
10502268,"MW2012C3010508"
10502268,"MW2012C3010508"
10503367,"MW2012C3010508"
10503367,"MW2012C3010508"
10503367,"MW2012C3010508"
10503367,"MW2012C3010508"
10503367,"MW2012C3010508"
10503367,"MW2012C3010508"
10505508,"MW2012C3010508"
10505136,"MW2012C3010508"
10510388,"MW2012C3010508"
10510388,"MW2012C3010508"
10733640,"MW2012C3010508"
10509319,"MW2012C3010508"
10732192,"MW2012C3010508"
10732192,"MW2012C3010508"
10733640,"MW2012C3010508"
10733640,"MW2012C3010508"
10732192,"MW2012C3010508"
10734370,"MW2012C3010508"
10734762,"MW2012C3010508"
10736596,"MW2012C3010508"
10735173,"MW2012C3010508"
10735173,"MW2012C3010508"
10736596,"MW2012C3010508"
10741504,"MW2012C3010508"
10744649,"MW2012C3010508"
10744649,"MW2012C3010508"
10744649,"MW2012C3010508"
10741504,"MW2012C3010508"
10746244,"MW2012C3010508"
10746033,"MW2012C3010508"
10746033,"MW2012C3010508"
10746033,"MW2012C3010508"
10746244,"MW2012C3010508"
10746244,"MW2012C3010508"
10746033,"MW2012C3010508"
10746244,"MW2012C3010508"
20110620,"MW2012C3010508"
20111718,"MW2012C3010508"
20115434,"MW2012C3010508"
20603533,"MW2012C3010508"
21048764,"MW2012C3010508"
21055241,"MW2012C3010508"
21066339,"MW2012C3010508"
30105448,"MW2012C3010508"
31442394,"MW2012C3010508"
31540419,"MW2012C3010508"
10101215,"MW2012C3010508"
10103414,"MW2012C3010508"
10502268,"MW2012C3010508"
10502268,"MW2012C3010508"
10502268,"MW2012C3010508"
10502268,"MW2012C3010508"
10502268,"MW2012C3010508"
10502268,"MW2012C3010508"
10502268,"MW2012C3010508"
10505310,"MW2012C3010508"
10505310,"MW2012C3010508"
10732192,"MW2012C3010508"
10732192,"MW2012C3010508"
10735173,"MW2012C3010508"
10744649,"MW2012C3010508"
10746033,"MW2012C3010508"
10746033,"MW2012C3010508"
10746033,"MW2012C3010508"
10746033,"MW2012C3010508"
20601626,"MW2012C3010508"
20808421,"MW2012C3010508"
21048764,"MW2012C3010508"
21055241,"MW2012C3010508"
21066096,"MW2012C3010508"
30212307,"MW2012C3010508"
31532674,"MW2012C3010508"
30601191,"MW2012C3031313"
31301246,"MW2012C3031313"
31301304,"MW2012C3031313"
31301385,"MW2012C3031313"
31301560,"MW2012C3031313"
31301671,"MW2012C3031313"
31301683,"MW2012C3031313"
31302578,"MW2012C3031313"
31306166,"MW2012C3031313"
31306274,"MW2012C3031313"
31306500,"MW2012C3031313"
31306719,"MW2012C3031313"
30206341,"MW2012C3031313"
30708665,"MW2012C3031313"
30801679,"MW2012C3031313"
31201104,"MW2012C3031313"
31439102,"MW2012C3031313"
30620196,"MW2012C3031313"
30620196,"MW2012C3031313"
10302010,"MW2012C3010311"
10303454,"MW2012C3010311"
10304012,"MW2012C3010311"
10304360,"MW2012C3010311"
10304625,"MW2012C3010311"
10305446,"MW2012C3010311"
10306417,"MW2012C3010311"
10306431,"MW2012C3010311"
10307413,"MW2012C3010311"
10308636,"MW2012C3010311"
10320227,"MW2012C3010311"
